Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Label
-0.06584064354847688,0.05619692630082462,-0.01561545186706673,0.013982074959054833,0.025218478409646597,0.33413462058780025,0.3590278895606414,-0.02479213851661069,0.3115888504872019,0.927285190466156,0.0,0.0,0.0,0.0,0.0,0.0
-0.02770222211500876,-0.0649532768371155,-0.06334199945014649,-0.13529659059046067,-0.08396189970206676,0.28811751691615467,0.42868435356049883,-0.10795103656888339,0.31217078231338413,0.9111179945188789,0.08673792474425937,0.01801477903117966,-0.06397395420937917,-0.053106366961092916,-0.1331219836547209,0.0
-0.026745326529614154,0.007001072108068541,0.049341767919230464,-0.04459841163062739,-0.033170557111672494,0.3443662173495561,0.4909282978418943,-0.06412854756886488,0.3151375909845452,0.873397060187637,0.049446451360703754,-0.0331326851755632,-0.10416749481840927,0.13239318984020534,-0.041629842417524696,0.0
0.003596463502587915,0.028751932002311322,-0.03862643074850389,0.0415414809762411,-0.014188397284121754,0.37110807843873256,0.3862724878910323,-0.13004860642314953,0.37374552672076555,1.0256479039175468,-0.0072784645795399144,-0.03875070714773685,-0.06669355932317814,0.2168257566706285,0.09790001882820168,0.0
0.035047495058084896,-0.08471738735994797,0.09230977663356243,0.07095617931678519,-0.028043526943389015,0.42398796344789225,0.45522867128451383,-0.2137334981521123,0.26795416997191407,0.9350929154957137,0.04862842358860104,-0.04249504796009667,-0.05074534930628214,0.17466987961093375,0.05456834685203454,0.0
0.040605475470177725,-0.01907973440180851,0.03293715340304326,-0.026011001180466023,-0.041393365370207505,0.44685180416742976,0.4720554340557198,-0.25263829365820223,0.2887620082163197,0.8609123560921029,0.19831728094777218,-0.01740549176211343,0.016494982613538378,0.2698633165080292,-0.08482715374864994,0.0
-0.09470381058165032,0.04797567095172053,0.03356833297285492,0.02799058227181102,0.0028947820735956186,0.4174546584668959,0.5257619089475545,-0.19860634204206506,0.1974634815821804,0.9077477414982049,0.21986722020060218,-0.18725577266996504,0.124475965656197,0.09555528050493681,-0.20139975232553703,0.0
-0.011878699087798268,-0.023155571955061717,-0.08980866638499592,-0.11142900827043101,-0.01897631016182938,0.36016533577730403,0.5184926662958073,-0.36031465143844776,0.24631059876716213,0.9914883190141441,0.38565059327838713,-0.12739091642513373,-0.13084879882565525,0.06623377535834685,-0.09242719509951608,0.0
-0.0089073369122128,-0.02478736798302656,-0.0694987637373536,-0.02062989903979094,0.03928861240983936,0.36808318352258673,0.5212320670469145,-0.22411152432849524,0.21123225921395683,0.8010079867972835,0.40375808637588756,-0.21730523203316127,-0.14463009385638015,0.29903981227934046,-0.027696696093730058,0.0
-0.11529485452767314,0.01016761176912723,0.04737306716929165,0.07001596086086286,-0.006479186431195989,0.36880335973313516,0.5652755069896997,-0.21263467722333698,0.2413255739164023,0.8795826047025579,0.03853020164023074,-0.20053268436650193,-0.35215174113894177,0.1366431838584471,-0.1442936649733676,0.0
-0.040683933501972594,0.07259810534958541,0.00267839368717586,0.03164382573511696,0.007227473124758454,0.33884198938856686,0.5458852903601535,-0.28637126886315023,0.2870793458126093,0.7233545915428622,-0.01987620591434044,-0.2116355241095422,-0.2929414984292803,0.20478754378070863,-0.18039105329345545,0.0
0.010263640209485569,0.008761825204813282,-0.005189707024852615,0.0027001939539730603,0.00861918151034364,0.26158211779184815,0.4724335747176547,-0.258441219786912,0.24309607801962888,0.7996580493281282,-0.037488370385239514,-0.010597198460020801,-0.13831579657656515,0.13658817588921618,-0.17036846182935797,0.0
0.08612110200396121,-0.03707896506175388,0.06695913592387835,-0.06103343956745493,0.01565399240864195,0.3740817019662076,0.6706392789755362,-0.28532532800352345,0.11286897428181185,0.8355514006043585,-0.21798919205266942,-0.17986502059204065,0.03167293540774349,-0.0964264720070773,-0.05110972861480016,0.0
-0.09606846485790502,-0.030372072349397077,0.15346273122365836,-0.02624919697541029,-0.04669285585611992,0.290146290437683,0.45199791417257706,-0.4007454305336759,0.1939681387677797,0.7826217963234077,-0.13914400092965903,-0.1744115750691847,-0.04537136918830288,-0.20786877527407022,-0.03337205361521846,0.0
0.020535638412355527,0.04433904854119001,0.05409231998811244,-0.03681304207896288,0.13087376998081263,0.2620457189722779,0.5765754738657447,-0.45934697481401254,0.2254816120401365,0.8691254863766164,0.14200427954802883,-0.06301692547110345,-0.21711812833925995,-0.12722861180906278,-0.022195738428057457,0.0
-0.021652144845722993,0.06804287379654558,-0.022015102278094143,-0.003723083315702861,0.10812484388533054,0.269724176957286,0.6846321892741775,-0.4217751149431093,0.21721523200275927,0.8802638429684506,0.02323854721612975,0.02229308552853445,-0.09395532555140496,-0.2188597601910604,-0.008092535175865792,0.0
-0.03689401910720114,0.01894278675015323,0.06470970793211665,0.005221103236028945,0.02652502414019991,0.1878745647055728,0.5349079284531202,-0.44941762355016146,0.19100064557734037,0.7822941519717073,-0.07334679984920872,-0.22995814162587835,-0.0683876639558518,-0.11395937376309184,0.09094403063995767,0.0
-0.0070047658076868476,-0.06657230789148688,0.0781421719220623,-0.029489174299550558,-0.02828257441625806,0.2768427881595239,0.5920030080879546,-0.34070479169814877,0.06679517045668062,0.7159387743865712,-0.0918086667605357,-0.1726357549877168,0.014243266751663208,-0.12176864449950192,0.11594352040310213,0.0
-0.04108332182707414,-0.09986156001792156,0.04008920300164019,0.061289345486561564,0.06718225855542825,0.20605142396087478,0.7054711216460452,-0.3391849673075724,0.22075173926514247,0.8078093401397164,-0.07992546247209358,-0.16695468422793494,0.19646931624566877,-0.10527317743812482,-0.019162814302654138,0.0
-0.043412980373597046,0.047953572527859596,0.03826224492108305,-0.04722724443389189,0.06517080358568053,0.19414974235876165,0.6545593872439716,-0.36161504145775664,0.10987274463479993,0.8719847710899435,-0.19682002214125685,-0.02247263865214605,0.08322409147352082,-0.1903576635397735,0.08612760460751467,0.0
0.006238411670489502,-0.002338347277148243,0.03426731103116273,0.07595582314065309,-0.000812175536728355,0.2323206594649255,0.7163162288404472,-0.3605183367958867,0.12032261123633427,0.7780010581054662,-0.22429343608115704,0.025994868734188582,0.11465564669019694,-0.047171945467292434,0.06153630043039497,0.0
-0.010868797188475299,-0.026800123096691792,0.013197551897824743,0.01300592583223561,-0.06297428988583283,0.12353946698790992,0.6487683645886884,-0.3650821879832743,0.18487678696461274,0.7949727801585359,-0.16498652951208576,0.17890691018155158,0.23765648216410468,-0.12225053594688853,0.06129074098989762,0.0
-0.1085528842772028,0.05726219599897284,-0.04623382987533309,-0.01123807423707654,-0.08110369064834769,0.1430007518928204,0.7043753809583356,-0.41993238007310385,0.14363777668609093,0.8300651491090212,-0.10816886519036119,0.15533271413162006,0.1265621192940892,-0.1238008172336762,-0.01023480004793318,0.0
-0.03202159064602451,0.015536627568851942,0.01905253723913093,0.006003058659948006,-0.09784983597492833,0.15058974785639212,0.7620619817600278,-0.4264693485313804,0.10544063903768744,0.7774769205167382,-0.016971059798649595,0.15092643211680093,0.2044178999542479,-0.16430670120831706,-0.22039100007327855,0.0
-0.04041127942901562,0.09150059736979932,0.009486628256003177,-0.01329672472839408,-0.0013596625559864762,0.18989886012097487,0.7191641296151502,-0.37266072656277033,0.10807494649636898,0.8101759527984387,0.1339180814230243,0.17924610420504125,0.12768841552856133,-0.016918342864426353,-0.1572195322773399,0.0
-0.11369591510908642,-0.0205183878204837,-0.018174835478985213,0.021527888692258492,0.006778281587265109,0.22044683118745295,0.7546965840543287,-0.4766515178975047,0.03539264500565775,0.7359896001385308,0.0050380170155139015,0.13671653827380342,0.12400005889337007,-0.12218256402797234,-0.13846220113866892,0.0
-0.030822356888445847,0.04511210696190722,-0.004145071304171258,-0.006474942948891362,0.014448107747660548,0.1773688316733064,0.706991196391753,-0.43775542825610936,0.04744033091079923,0.6816401838382099,-0.17090133656744286,0.18232332178937966,0.03423252512410878,-0.0688974744358542,-0.06125031644412204,0.0
