Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Label
-0.009256023440597594,-0.1063463572033766,0.060802247735244355,-0.03531105074616506,0.05495565132675433,-0.4439179961567854,-0.3292142677461395,0.4821821762037745,0.6698999804954507,-0.7416124147886707,0.0,0.0,0.0,0.0,0.0,0.0
-0.07839006394305525,-0.07225332605594034,-0.020065777738030675,-0.05279484343526103,-0.04872541869056639,-0.4413822759681531,-0.3741574095600017,0.45554545094140325,0.580114186480763,-0.8488660443040776,0.07764853704212904,-0.15791765172269048,-0.1178625273245479,-0.1061418942370467,0.05577287713401548,0.0
-0.06148240199313778,0.016500701694431054,0.021382739188217117,0.08097572743595009,0.020378200835387876,-0.43439053910291275,-0.4312558703367795,0.46566849630650975,0.5843770866169363,-0.839590943675187,-0.09088348049127978,-0.32934145278371185,0.036285887628576693,-0.17124859643484855,0.056609479580172116,0.0
0.029014700931076273,-0.011177109362399152,0.055295976676398836,0.09610066593038698,0.09820330081130753,-0.47265233523121714,-0.30230306423252,0.4620519402965391,0.6420406812633725,-0.790363265334871,-0.04145598979782638,-0.11469948160270935,-0.003491965643069264,-0.10350109434264422,0.139140684623392,0.0
-0.06402537420761502,-0.007222875408895123,0.0020862780807223693,-0.042827787495047814,-0.008559445418414281,-0.4642399837418791,-0.32032827575265227,0.47449473411182314,0.5825394459624409,-0.8015229053072532,-0.20395788346793503,0.004134224797732955,-0.09277031512786242,-0.36077489970692483,0.06279222500543115,0.0
0.051318990326568024,-0.017596869672436653,0.019361146595134923,-0.03223642305038188,0.04998488356972556,-0.5371251400583702,-0.5291456964200493,0.5374198444813905,0.7338238423245615,-0.857249554519697,-0.14483296385594233,0.044828225580770376,0.019535815394998338,-0.321388783292276,0.024028365549555307,0.0
-0.02135478558644175,0.013589659597530656,0.04867345291255686,0.013042739970903359,-0.07823231693072091,-0.515429186890473,-0.43370722149157737,0.5446482549687334,0.6860242281081652,-0.8490510845084438,-0.30474093261462915,0.05741368390322349,0.09048818898550623,-0.388545318513448,0.03685698716585131,0.0
0.06299477106115271,0.02077311682261827,-0.07122890579565767,-0.05151979412317299,-0.12907960376398495,-0.5201756290383873,-0.47469796662581,0.6279519515892883,0.7200186938172332,-0.7513811746606348,-0.3418379039903986,-0.19804758682085488,0.03579354264173546,-0.4795580548718574,-0.07749263925869115,0.0
-0.06703572250293374,-0.019850522196364292,0.05652492906416211,-0.041847307597974184,-0.08906580259712461,-0.5243328089588227,-0.3769973827875391,0.5336385264030532,0.7357986073280628,-0.7995602026880768,-0.15632435825768057,0.040532567608241504,-0.02325362740553239,-0.40612366625876484,-0.0849068160807753,0.0
0.03252483886860827,0.034690846209676954,0.027716094477604904,0.012866872089591221,0.09038401099060156,-0.6149480458212437,-0.5028383918123656,0.5543904464849176,0.8353105597558723,-0.7621249278891796,-0.17238436674467045,-0.007374771472393075,-0.011656778205352767,-0.4039781037800112,0.06439085758366297,0.0
-0.007964345308716763,0.049740035573807864,-0.11958546887630261,0.025013537017901367,-0.07312610611606822,-0.4620818524879306,-0.5900847951625997,0.5586337999992634,0.7692574857987869,-0.7148219685510452,-0.0016935582790659487,-0.06290410828215068,-0.07539744966832239,-0.2702164804535989,0.062076799950221445,0.0
0.04010996575595091,-0.0173982909884205,0.043213650144710805,-0.02094119073403212,-0.052304364536321396,-0.5662941884104267,-0.5143290380485918,0.5591519343473177,0.7692954924582802,-0.7962422854463834,-0.003993365629627013,0.011955395695360138,0.13298176820252755,-0.24170828430437724,-0.0012670685434517034,0.0
0.03513377587096105,-0.033719966908596515,0.0065095744602880565,0.03733565315395229,-0.059252498213632834,-0.6070953776786385,-0.5399329271034747,0.663806550525905,0.8985657544350686,-0.718456339205695,0.009918769800471603,0.060166076824767836,0.08789816745841952,-0.20024765553278526,-0.012692562308570493,0.0
0.02704689769337935,0.005428882756726013,0.05685130406360456,-0.0014786661799481085,0.0702069536586412,-0.5767722923253388,-0.6157593813719442,0.6411805707247983,0.8663125066439324,-0.7435691619630341,-0.04657926750654062,0.04596236548698287,-0.10772290903443409,-0.1291285293682035,-0.07564597184507624,0.0
0.04582798573504867,0.029708540502690606,0.013090793422117367,-0.04579164718248552,-0.03919679366976291,-0.6285258046071437,-0.5371844238251678,0.6290150943345804,0.8192781351862988,-0.7120055850832259,0.0675327955824419,0.03301818403501624,0.06594129766959587,-0.170146692173187,0.031903849556166285,0.0
0.09046207735677905,-0.03493368045501845,-0.020061265582463416,-0.07585237064790686,0.0448445008875676,-0.6165802662768513,-0.6993428837234151,0.5812571010084305,0.9050563570871855,-0.7483947386371421,0.10952909740452407,0.045442700546370285,0.018317798844274077,-0.11073896885251941,-0.13287996981165093,0.0
0.06432011839986986,-0.025947572671663047,-0.007647576618456494,0.04052945381206114,0.04895857037452719,-0.6052342552926582,-0.5907710351474961,0.6005225430770755,0.9479515186183953,-0.6687356738893828,0.05062252249193672,0.031148987535102302,-0.03643278184819278,0.01606753670870538,-0.10584617750306341,0.0
-0.015204456304350508,0.038121700934808676,-0.041994067473913585,0.019573514239141058,-0.028834007436413994,-0.5715496515894883,-0.5727603521584576,0.6603927526194859,0.8180843674642045,-0.7202404918211749,-0.20852561467807038,-0.04341212046312221,-0.256548696731497,0.09920556505391376,0.07328124720345605,0.0
0.028107881777071457,-0.005610870293335089,0.03645339318528138,0.05648659886734636,0.0017546597511545019,-0.7003723329410477,-0.6138221039741468,0.5647901067638144,0.8639300018912294,-0.6968601198982163,-0.17120801634103908,-0.008305483031799805,-0.3548970982636172,-0.12864150460229545,0.1347819004633799,0.0
0.019751209454352856,-0.07688421062085325,0.037749053156347426,-0.0481233090788169,-0.041711758684266784,-0.5935325588686599,-0.623171457117627,0.7115951438301253,0.8437598353524373,-0.6710829650392807,-0.1611808364108117,0.03718267634496382,-0.2503227794425375,-0.14373370059194968,0.16162835500230993,0.0
-0.08994252743509239,0.01656737604099287,0.07323787784392137,0.030835485403613937,-0.05922262715107296,-0.6934470676495962,-0.7076425606111273,0.6480541401590523,0.9397409953375486,-0.7091003015437711,-0.35189157769367224,0.03565701525201723,-0.20640559263524977,-0.0443881164802996,0.1349990853836895,0.0
0.024332637537817142,-0.031111396771617485,-0.024577392474701518,-0.03628061690462508,0.06657134427543636,-0.7213836058225866,-0.75326553514826,0.742411515231298,0.8818975455672453,-0.6501557732490898,-0.2500220383923177,0.030809630522944158,-0.062866689776387,-0.05493496083966744,0.13860191140715963,0.0
0.058570114033149476,-0.041825111452347276,-0.010673305635020659,0.07655881596651197,-0.06742168382518965,-0.6981920132758841,-0.7170933620339027,0.7831164366154311,0.8535892036528152,-0.621230961574152,-0.2338675075297677,-0.06456597828002228,-0.0028760791551522905,-0.0718253682238735,0.11357692171503038,0.0
-0.022586267172450533,-0.002758032582269895,0.017111460934576578,-0.04250983411306169,-0.030112311920551974,-0.7577429806616974,-0.7448499149943264,0.7791491533089542,0.9375013980114517,-0.6119127729420082,-0.31428548521005795,-0.14130789955236434,-0.09013493605759441,-0.2880357801821722,-0.02731613632022771,0.0
0.009753022681284855,-0.006308861329223856,0.024198699592608182,0.05295494821546415,0.029581587247484914,-0.6729461222191824,-0.6614691242123697,0.7362221085902824,0.8711093565257797,-0.6235378141597397,-0.2359809638250169,-0.19414595512204622,0.0802956042939528,-0.18552809233219789,0.006280627702296957,0.0
-0.031814991804866334,-0.07287032050150147,0.022703286853767348,0.02429762450753941,-0.1319091802671057,-0.7020582393430235,-0.7400462786439888,0.6906495826139163,0.9302208420347498,-0.6828814378711274,0.005565172469423646,-0.15907493579316923,0.051688372029946056,-0.20067126461087842,-0.005657694407328584,0.0
-0.07836575568000465,0.07166369351455466,0.06573601034947103,-0.03980292598403562,-0.004380751587632573,-0.660608064754196,-0.7149161329449283,0.8494396107420304,0.8843758849635807,-0.6501253621558993,0.1597873149975141,-0.1433258744884355,0.15215072034387997,-0.1456237347463825,-0.03190831911810851,0.0
0.07645204689488154,0.028963993010909017,-0.047073522729122505,-0.042106339667348856,-0.05429969254510666,-0.7624270738482561,-0.8188045680254941,0.8009619378421958,0.9280469019619612,-0.6020922715400218,0.21249688233545877,0.05942639091566489,0.2210020351257136,-0.12019964325588929,0.10428692765300146,0.0
0.061611611795406314,0.05597191707339508,0.0471122731048958,-0.06496423625009522,-0.028434464334949717,-0.6987431509198927,-0.7760328407376524,0.8537824827426905,0.8576240391799946,-0.6294041211048093,0.15354129556059481,0.016224065044647618,0.20460062742345758,-0.1332096173187023,0.08514656516387925,0.0
0.0004673575011523816,0.060694827802691594,-0.05671475272538584,-0.05423574939038777,-0.02593871331155797,-0.7687036818282865,-0.6822036519494823,0.8540331486985171,0.971902454031543,-0.7034717367158223,0.03329596826321425,-0.058060955920099896,0.05632076378525086,-0.1681362657184065,0.17554180782655424,0.0
