Value,Label
-0.046851641147251794,0.0
-0.1724670219845052,0.0
0.024384345831970383,0.0
0.03000766031832118,0.0
-0.022713801505381142,0.0
-0.006034458007891459,0.0
0.09341889757230691,0.0
-0.02655098222632968,0.0
-0.005315995415774997,0.0
-0.006531120265855474,0.0
0.03842282081583157,0.0
-0.07928418094236539,0.0
0.018907329594141,0.0
0.08073329555497315,0.0
0.01033669398167969,0.0
-0.0461165110789174,0.0
-0.0694868504427414,0.0
0.03816375185683045,0.0
0.002776038911651086,0.0
-0.05928160356230405,0.0
-0.05598531226562598,0.0
-0.023405462504280522,0.0
-0.0631451301425915,0.0
0.024542663483282143,0.0
-0.009966984642534364,0.0
0.05869650938119349,0.0
-0.11408372809465576,0.0
-0.11852748346025549,0.0
-0.03071085638079519,0.0
-0.09702046527677252,0.0
-0.1237894064565418,0.0
-0.062349437878969176,0.0
-0.0029551462920486063,0.0
-0.01908166066021824,0.0
-0.020192234706087536,0.0
-0.09186194842178724,0.0
-0.0005613132879721261,0.0
-0.07233739405318565,0.0
-0.10126935261471656,0.0
-0.11363454272946522,0.0
0.00225601461661986,0.0
-0.03980186489894093,0.0
-0.05668150450144855,0.0
0.007599265968466114,0.0
0.004369849931889491,0.0
-0.09043206601107856,0.0
-0.05073925675322122,0.0
-0.11576042382440546,0.0
-0.12449136410156536,0.0
-0.013718438254419561,0.0
-0.04202736105973946,0.0
-0.10717174936216049,0.0
-0.15762390556767722,0.0
-0.0853354119321289,0.0
-0.013705780201850815,0.0
-0.09261993297967963,0.0
-0.11189701248558988,0.0
-0.06265715028578717,0.0
-0.036079586313168516,0.0
-0.041976484416066405,0.0
-0.16631581223260788,0.0
-0.08371316725283366,0.0
-0.10592104294872473,0.0
-0.07145480642745854,0.0
-0.05124011661798252,0.0
-0.08240315918073284,0.0
-0.04037351818515797,0.0
-0.022746102489173213,0.0
-0.13819983228302612,0.0
-0.15484597161653613,0.0
-0.1152385904340405,0.0
-0.0026315358157269625,0.0
-0.05891742671545598,0.0
-0.07719364156443953,0.0
-0.1263323880689317,0.0
-0.15871332271821492,0.0
-0.10170946512715083,0.0
-0.05825412585795318,0.0
-0.10721729401257686,0.0
-0.13996378869764425,0.0
-0.1855447300621645,0.0
-0.08398403954848149,0.0
-0.03635451619479334,0.0
-0.0683308748675159,0.0
-0.054586537228988374,0.0
-0.1000209093559838,0.0
-0.06520738321118322,0.0
-0.129276083470145,0.0
-0.06398003833270144,0.0
-0.09954989649118401,0.0
